#ies_format_version: 1.0
#file: 20250808_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250808;	140140;	1754641900.000;	       err32;	       err32
20250808;	140144;	1754641904.000;	       err32;	       err32
20250808;	140148;	1754641908.000;	       err32;	       err32
20250808;	140152;	1754641912.000;	       err32;	       err32
20250808;	140156;	1754641916.000;	       err32;	       err32
20250808;	140200;	1754641920.000;	       err32;	       err32
20250808;	140204;	1754641924.000;	       err32;	       err32
20250808;	140208;	1754641928.000;	       err32;	       err32
20250808;	140212;	1754641932.000;	       err32;	       err32
20250808;	140216;	1754641936.000;	       err32;	       err32
20250808;	140220;	1754641940.000;	       err32;	       err32
20250808;	140224;	1754641944.000;	       err32;	       err32
20250808;	140228;	1754641948.000;	       err32;	       err32
20250808;	140232;	1754641952.000;	       err32;	       err32
20250808;	140236;	1754641956.000;	       err32;	       err32
20250808;	140240;	1754641960.000;	       err32;	       err32
20250808;	140244;	1754641964.000;	       err32;	       err32
20250808;	140248;	1754641968.000;	       err32;	       err32
20250808;	140252;	1754641972.000;	       err32;	       err32
20250808;	140256;	1754641976.000;	       err32;	       err32
20250808;	140300;	1754641980.000;	       err32;	       err32
20250808;	140304;	1754641984.000;	       err32;	       err32
20250808;	140308;	1754641988.000;	       err32;	       err32
20250808;	140312;	1754641992.000;	       err32;	       err32
20250808;	140316;	1754641996.000;	       err32;	       err32
20250808;	140320;	1754642000.000;	       err32;	       err32
20250808;	140324;	1754642004.000;	       err32;	       err32
20250808;	140328;	1754642008.000;	       err32;	       err32
20250808;	140332;	1754642012.000;	       err32;	       err32
20250808;	140336;	1754642016.000;	       err32;	       err32
20250808;	140340;	1754642020.000;	       err32;	       err32
20250808;	140344;	1754642024.000;	       err32;	       err32
20250808;	140348;	1754642028.000;	       err32;	       err32
20250808;	140352;	1754642032.000;	       err32;	       err32
20250808;	140356;	1754642036.000;	       err32;	       err32
20250808;	140400;	1754642040.000;	       err32;	       err32
20250808;	140404;	1754642044.000;	       err32;	       err32
20250808;	140408;	1754642048.000;	       err32;	       err32
20250808;	140412;	1754642052.000;	       err32;	       err32
20250808;	140416;	1754642056.000;	       err32;	       err32
20250808;	140420;	1754642060.000;	       err32;	       err32
20250808;	140424;	1754642064.000;	       err32;	       err32
20250808;	140428;	1754642068.000;	       err32;	       err32
20250808;	140432;	1754642072.000;	       err32;	       err32
20250808;	140436;	1754642076.000;	       err32;	       err32
20250808;	140440;	1754642080.000;	       err32;	       err32
20250808;	140444;	1754642084.000;	       err32;	       err32
20250808;	140448;	1754642088.000;	       err32;	       err32
20250808;	140452;	1754642092.000;	       err32;	       err32
20250808;	140456;	1754642096.000;	       err32;	       err32
20250808;	140500;	1754642100.000;	       err32;	       err32
20250808;	140504;	1754642104.000;	       err32;	       err32
20250808;	140508;	1754642108.000;	       err32;	       err32
20250808;	140512;	1754642112.000;	       err32;	       err32
20250808;	140516;	1754642116.000;	       err32;	       err32
20250808;	140520;	1754642120.000;	       err32;	       err32
20250808;	140524;	1754642124.000;	       err32;	       err32
20250808;	140528;	1754642128.000;	       err32;	       err32
20250808;	140532;	1754642132.000;	       err32;	       err32
20250808;	140536;	1754642136.000;	       err32;	       err32
20250808;	140540;	1754642140.000;	       err32;	       err32
20250808;	140544;	1754642144.000;	       err32;	       err32
20250808;	140548;	1754642148.000;	       err32;	       err32
20250808;	140552;	1754642152.000;	       err32;	       err32
20250808;	140556;	1754642156.000;	       err32;	       err32
20250808;	140600;	1754642160.000;	       err32;	       err32
20250808;	140604;	1754642164.000;	       err32;	       err32
20250808;	140608;	1754642168.000;	       err32;	       err32
20250808;	140612;	1754642172.000;	       err32;	       err32
20250808;	140616;	1754642176.000;	       err32;	       err32
20250808;	140620;	1754642180.000;	       err32;	       err32
20250808;	140624;	1754642184.000;	       err32;	       err32
20250808;	140628;	1754642188.000;	       err32;	       err32
20250808;	140632;	1754642192.000;	       err32;	       err32
20250808;	140636;	1754642196.000;	       err32;	       err32
20250808;	140640;	1754642200.000;	       err32;	       err32
20250808;	140644;	1754642204.000;	       err32;	       err32
20250808;	140648;	1754642208.000;	       err32;	       err32
20250808;	140652;	1754642212.000;	       err32;	       err32
20250808;	140656;	1754642216.000;	       err32;	       err32
20250808;	140700;	1754642220.000;	       err32;	       err32
20250808;	140704;	1754642224.000;	       err32;	       err32
20250808;	140708;	1754642228.000;	       err32;	       err32
20250808;	140712;	1754642232.000;	       err32;	       err32
20250808;	140716;	1754642236.000;	       err32;	       err32
20250808;	140720;	1754642240.000;	       err32;	       err32
20250808;	140724;	1754642244.000;	       err32;	       err32
20250808;	140728;	1754642248.000;	       err32;	       err32
20250808;	140732;	1754642252.000;	       err32;	       err32
20250808;	140736;	1754642256.000;	       err32;	       err32
20250808;	140740;	1754642260.000;	       err32;	       err32
20250808;	140744;	1754642264.000;	       err32;	       err32
20250808;	140748;	1754642268.000;	       err32;	       err32
20250808;	140752;	1754642272.000;	       err32;	       err32
20250808;	140756;	1754642276.000;	       err32;	       err32
20250808;	140800;	1754642280.000;	       err32;	       err32
20250808;	140804;	1754642284.000;	       err32;	       err32
20250808;	140808;	1754642288.000;	       err32;	       err32
20250808;	140812;	1754642292.000;	       err32;	       err32
20250808;	140816;	1754642296.000;	       err32;	       err32
20250808;	140820;	1754642300.000;	       err32;	       err32
20250808;	140824;	1754642304.000;	       err32;	       err32
20250808;	140828;	1754642308.000;	       err32;	       err32
20250808;	140832;	1754642312.000;	       err32;	       err32
20250808;	140836;	1754642316.000;	       err32;	       err32
20250808;	140840;	1754642320.000;	       err32;	       err32
20250808;	140844;	1754642324.000;	       err32;	       err32
20250808;	140848;	1754642328.000;	       err32;	       err32
20250808;	140852;	1754642332.000;	       err32;	       err32
20250808;	140856;	1754642336.000;	       err32;	       err32
20250808;	140900;	1754642340.000;	       err32;	       err32
20250808;	140904;	1754642344.000;	       err32;	       err32
20250808;	140908;	1754642348.000;	       err32;	       err32
20250808;	140912;	1754642352.000;	       err32;	       err32
20250808;	140916;	1754642356.000;	       err32;	       err32
20250808;	140920;	1754642360.000;	       err32;	       err32
20250808;	140924;	1754642364.000;	       err32;	       err32
20250808;	140928;	1754642368.000;	       err32;	       err32
20250808;	140932;	1754642372.000;	       err32;	       err32
20250808;	140936;	1754642376.000;	       err32;	       err32
20250808;	140940;	1754642380.000;	       err32;	       err32
20250808;	140944;	1754642384.000;	       err32;	       err32
20250808;	140948;	1754642388.000;	       err32;	       err32
20250808;	140952;	1754642392.000;	       err32;	       err32
20250808;	140956;	1754642396.000;	       err32;	       err32
20250808;	141000;	1754642400.000;	       err32;	       err32
20250808;	141004;	1754642404.000;	       err32;	       err32
20250808;	141008;	1754642408.000;	       err32;	       err32
20250808;	141012;	1754642412.000;	       err32;	       err32
20250808;	141016;	1754642416.000;	       err32;	       err32
20250808;	141020;	1754642420.000;	       err32;	       err32
20250808;	141024;	1754642424.000;	       err32;	       err32
20250808;	141028;	1754642428.000;	       err32;	       err32
20250808;	141032;	1754642432.000;	       err32;	       err32
20250808;	141036;	1754642436.000;	       err32;	       err32
20250808;	141040;	1754642440.000;	       err32;	       err32
20250808;	141044;	1754642444.000;	       err32;	       err32
20250808;	141048;	1754642448.000;	       err32;	       err32
20250808;	141052;	1754642452.000;	       err32;	       err32
20250808;	141056;	1754642456.000;	       err32;	       err32
20250808;	141100;	1754642460.000;	       err32;	       err32
20250808;	141104;	1754642464.000;	       err32;	       err32
20250808;	141108;	1754642468.000;	       err32;	       err32
20250808;	141112;	1754642472.000;	       err32;	       err32
20250808;	141116;	1754642476.000;	       err32;	       err32
20250808;	141120;	1754642480.000;	       err32;	       err32
20250808;	141124;	1754642484.000;	       err32;	       err32
20250808;	141128;	1754642488.000;	       err32;	       err32
20250808;	141132;	1754642492.000;	       err32;	       err32
20250808;	141136;	1754642496.000;	       err32;	       err32
20250808;	141140;	1754642500.000;	       err32;	       err32
20250808;	141144;	1754642504.000;	       err32;	       err32
20250808;	141148;	1754642508.000;	       err32;	       err32
20250808;	141152;	1754642512.000;	       err32;	       err32
20250808;	141156;	1754642516.000;	       err32;	       err32
20250808;	141200;	1754642520.000;	       err32;	       err32
20250808;	141204;	1754642524.000;	       err32;	       err32
20250808;	141208;	1754642528.000;	       err32;	       err32
20250808;	141212;	1754642532.000;	       err32;	       err32
20250808;	141216;	1754642536.000;	       err32;	       err32
20250808;	141220;	1754642540.000;	       err32;	       err32
20250808;	141224;	1754642544.000;	       err32;	       err32
20250808;	141228;	1754642548.000;	       err32;	       err32
20250808;	141232;	1754642552.000;	       err32;	       err32
20250808;	141236;	1754642556.000;	       err32;	       err32
20250808;	141240;	1754642560.000;	       err32;	       err32
20250808;	141244;	1754642564.000;	       err32;	       err32
20250808;	141248;	1754642568.000;	       err32;	       err32
20250808;	141252;	1754642572.000;	       err32;	       err32
20250808;	141256;	1754642576.000;	       err32;	       err32
20250808;	141300;	1754642580.000;	       err32;	       err32
20250808;	141304;	1754642584.000;	       err32;	       err32
20250808;	141308;	1754642588.000;	       err32;	       err32
20250808;	141312;	1754642592.000;	       err32;	       err32
20250808;	141316;	1754642596.000;	       err32;	       err32
20250808;	141320;	1754642600.000;	       err32;	       err32
20250808;	141324;	1754642604.000;	       err32;	       err32
20250808;	141328;	1754642608.000;	       err32;	       err32
20250808;	141332;	1754642612.000;	       err32;	       err32
20250808;	141336;	1754642616.000;	       err32;	       err32
20250808;	141340;	1754642620.000;	       err32;	       err32
20250808;	141344;	1754642624.000;	       err32;	       err32
20250808;	141348;	1754642628.000;	       err32;	       err32
20250808;	141352;	1754642632.000;	       err32;	       err32
20250808;	141356;	1754642636.000;	       err32;	       err32
20250808;	141400;	1754642640.000;	       err32;	       err32
20250808;	141404;	1754642644.000;	       err32;	       err32
20250808;	141408;	1754642648.000;	       err32;	       err32
20250808;	141412;	1754642652.000;	       err32;	       err32
20250808;	141416;	1754642656.000;	       err32;	       err32
20250808;	141420;	1754642660.000;	       err32;	       err32
20250808;	141424;	1754642664.000;	       err32;	       err32
20250808;	141428;	1754642668.000;	       err32;	       err32
20250808;	141432;	1754642672.000;	       err32;	       err32
20250808;	141436;	1754642676.000;	       err32;	       err32
20250808;	141440;	1754642680.000;	       err32;	       err32
20250808;	141444;	1754642684.000;	       err32;	       err32
20250808;	141448;	1754642688.000;	       err32;	       err32
20250808;	141452;	1754642692.000;	       err32;	       err32
20250808;	141456;	1754642696.000;	       err32;	       err32
20250808;	141500;	1754642700.000;	       err32;	       err32
20250808;	141504;	1754642704.000;	       err32;	       err32
20250808;	141508;	1754642708.000;	       err32;	       err32
20250808;	141512;	1754642712.000;	       err32;	       err32
20250808;	141516;	1754642716.000;	       err32;	       err32
20250808;	141520;	1754642720.000;	       err32;	       err32
20250808;	141524;	1754642724.000;	       err32;	       err32
20250808;	141528;	1754642728.000;	       err32;	       err32
20250808;	141532;	1754642732.000;	       err32;	       err32
20250808;	141536;	1754642736.000;	       err32;	       err32
20250808;	141540;	1754642740.000;	       err32;	       err32
20250808;	141544;	1754642744.000;	       err32;	       err32
20250808;	141548;	1754642748.000;	       err32;	       err32
20250808;	141552;	1754642752.000;	       err32;	       err32
20250808;	141556;	1754642756.000;	       err32;	       err32
20250808;	141600;	1754642760.000;	       err32;	       err32
20250808;	141604;	1754642764.000;	       err32;	       err32
20250808;	141608;	1754642768.000;	       err32;	       err32
20250808;	141612;	1754642772.000;	       err32;	       err32
20250808;	141616;	1754642776.000;	       err32;	       err32
20250808;	141620;	1754642780.000;	       err32;	       err32
20250808;	141624;	1754642784.000;	       err32;	       err32
20250808;	141628;	1754642788.000;	       err32;	       err32
20250808;	141632;	1754642792.000;	       err32;	       err32
20250808;	141636;	1754642796.000;	       err32;	       err32
20250808;	141640;	1754642800.000;	       err32;	       err32
20250808;	141644;	1754642804.000;	       err32;	       err32
20250808;	141648;	1754642808.000;	       err32;	       err32
20250808;	141652;	1754642812.000;	       err32;	       err32
20250808;	141656;	1754642816.000;	       err32;	       err32
20250808;	141700;	1754642820.000;	       err32;	       err32
20250808;	141704;	1754642824.000;	       err32;	       err32
20250808;	141708;	1754642828.000;	       err32;	       err32
20250808;	141712;	1754642832.000;	       err32;	       err32
20250808;	141716;	1754642836.000;	       err32;	       err32
20250808;	141720;	1754642840.000;	       err32;	       err32
20250808;	141724;	1754642844.000;	       err32;	       err32
20250808;	141728;	1754642848.000;	       err32;	       err32
20250808;	141732;	1754642852.000;	       err32;	       err32
20250808;	141736;	1754642856.000;	       err32;	       err32
20250808;	141740;	1754642860.000;	       err32;	       err32
20250808;	141744;	1754642864.000;	       err32;	       err32
20250808;	141748;	1754642868.000;	       err32;	       err32
20250808;	141752;	1754642872.000;	       err32;	       err32
20250808;	141756;	1754642876.000;	       err32;	       err32
20250808;	141800;	1754642880.000;	       err32;	       err32
20250808;	141804;	1754642884.000;	       err32;	       err32
20250808;	141808;	1754642888.000;	       err32;	       err32
20250808;	141812;	1754642892.000;	       err32;	       err32
20250808;	141816;	1754642896.000;	       err32;	       err32
20250808;	141820;	1754642900.000;	       err32;	       err32
20250808;	141824;	1754642904.000;	       err32;	       err32
20250808;	141828;	1754642908.000;	       err32;	       err32
20250808;	141832;	1754642912.000;	       err32;	       err32
20250808;	141836;	1754642916.000;	       err32;	       err32
20250808;	141840;	1754642920.000;	       err32;	       err32
20250808;	141844;	1754642924.000;	       err32;	       err32
20250808;	141848;	1754642928.000;	       err32;	       err32
20250808;	141852;	1754642932.000;	       err32;	       err32
20250808;	141856;	1754642936.000;	       err32;	       err32
20250808;	141900;	1754642940.000;	       err32;	       err32
20250808;	141904;	1754642944.000;	       err32;	       err32
20250808;	141908;	1754642948.000;	       err32;	       err32
20250808;	141912;	1754642952.000;	       err32;	       err32
20250808;	141916;	1754642956.000;	       err32;	       err32
20250808;	141920;	1754642960.000;	       err32;	       err32
20250808;	141924;	1754642964.000;	       err32;	       err32
20250808;	141928;	1754642968.000;	       err32;	       err32
20250808;	141932;	1754642972.000;	       err32;	       err32
20250808;	141936;	1754642976.000;	       err32;	       err32
20250808;	141940;	1754642980.000;	       err32;	       err32
20250808;	141944;	1754642984.000;	       err32;	       err32
20250808;	141948;	1754642988.000;	       err32;	       err32
20250808;	141952;	1754642992.000;	       err32;	       err32
20250808;	141956;	1754642996.000;	       err32;	       err32
20250808;	142000;	1754643000.000;	       err32;	       err32
20250808;	142004;	1754643004.000;	       err32;	       err32
20250808;	142008;	1754643008.000;	       err32;	       err32
20250808;	142012;	1754643012.000;	       err32;	       err32
20250808;	142016;	1754643016.000;	       err32;	       err32
20250808;	142020;	1754643020.000;	       err32;	       err32
20250808;	142024;	1754643024.000;	       err32;	       err32
20250808;	142028;	1754643028.000;	       err32;	       err32
20250808;	142032;	1754643032.000;	       err32;	       err32
20250808;	142036;	1754643036.000;	       err32;	       err32
20250808;	142040;	1754643040.000;	       err32;	       err32
20250808;	142044;	1754643044.000;	       err32;	       err32
20250808;	142048;	1754643048.000;	       err32;	       err32
20250808;	142052;	1754643052.000;	       err32;	       err32
20250808;	142056;	1754643056.000;	       err32;	       err32
20250808;	142100;	1754643060.000;	       err32;	       err32
20250808;	142104;	1754643064.000;	       err32;	       err32
20250808;	142108;	1754643068.000;	       err32;	       err32
20250808;	142112;	1754643072.000;	       err32;	       err32
20250808;	142116;	1754643076.000;	       err32;	       err32
20250808;	142120;	1754643080.000;	       err32;	       err32
20250808;	142124;	1754643084.000;	       err32;	       err32
20250808;	142128;	1754643088.000;	       err32;	       err32
20250808;	142132;	1754643092.000;	       err32;	       err32
20250808;	142136;	1754643096.000;	       err32;	       err32
20250808;	142140;	1754643100.000;	       err32;	       err32
20250808;	142144;	1754643104.000;	       err32;	       err32
20250808;	142148;	1754643108.000;	       err32;	       err32
20250808;	142152;	1754643112.000;	       err32;	       err32
20250808;	142156;	1754643116.000;	       err32;	       err32
20250808;	142200;	1754643120.000;	       err32;	       err32
20250808;	142204;	1754643124.000;	       err32;	       err32
20250808;	142208;	1754643128.000;	       err32;	       err32
20250808;	142212;	1754643132.000;	       err32;	       err32
20250808;	142216;	1754643136.000;	       err32;	       err32
20250808;	142220;	1754643140.000;	       err32;	       err32
20250808;	142224;	1754643144.000;	       err32;	       err32
20250808;	142228;	1754643148.000;	       err32;	       err32
20250808;	142232;	1754643152.000;	       err32;	       err32
20250808;	142236;	1754643156.000;	       err32;	       err32
20250808;	142240;	1754643160.000;	       err32;	       err32
20250808;	142244;	1754643164.000;	       err32;	       err32
20250808;	142248;	1754643168.000;	       err32;	       err32
20250808;	142252;	1754643172.000;	       err32;	       err32
20250808;	142256;	1754643176.000;	       err32;	       err32
20250808;	142300;	1754643180.000;	       err32;	       err32
20250808;	142304;	1754643184.000;	       err32;	       err32
20250808;	142308;	1754643188.000;	       err32;	       err32
20250808;	142312;	1754643192.000;	       err32;	       err32
20250808;	142316;	1754643196.000;	       err32;	       err32
20250808;	142320;	1754643200.000;	       err32;	       err32
20250808;	142324;	1754643204.000;	       err32;	       err32
20250808;	142328;	1754643208.000;	       err32;	       err32
20250808;	142332;	1754643212.000;	       err32;	       err32
20250808;	142336;	1754643216.000;	       err32;	       err32
20250808;	142340;	1754643220.000;	       err32;	       err32
20250808;	142344;	1754643224.000;	       err32;	       err32
20250808;	142348;	1754643228.000;	       err32;	       err32
20250808;	142352;	1754643232.000;	       err32;	       err32
20250808;	142356;	1754643236.000;	       err32;	       err32
20250808;	142400;	1754643240.000;	       err32;	       err32
20250808;	142404;	1754643244.000;	       err32;	       err32
20250808;	142408;	1754643248.000;	       err32;	       err32
20250808;	142412;	1754643252.000;	       err32;	       err32
20250808;	142416;	1754643256.000;	       err32;	       err32
20250808;	142420;	1754643260.000;	       err32;	       err32
20250808;	142424;	1754643264.000;	       err32;	       err32
20250808;	142428;	1754643268.000;	       err32;	       err32
20250808;	142432;	1754643272.000;	       err32;	       err32
20250808;	142436;	1754643276.000;	       err32;	       err32
20250808;	142440;	1754643280.000;	       err32;	       err32
20250808;	142444;	1754643284.000;	       err32;	       err32
20250808;	142448;	1754643288.000;	       err32;	       err32
20250808;	142452;	1754643292.000;	       err32;	       err32
20250808;	142456;	1754643296.000;	       err32;	       err32
20250808;	142500;	1754643300.000;	       err32;	       err32
20250808;	142504;	1754643304.000;	       err32;	       err32
20250808;	142508;	1754643308.000;	       err32;	       err32
20250808;	142512;	1754643312.000;	       err32;	       err32
20250808;	142516;	1754643316.000;	       err32;	       err32
20250808;	142520;	1754643320.000;	       err32;	       err32
20250808;	142524;	1754643324.000;	       err32;	       err32
20250808;	142528;	1754643328.000;	       err32;	       err32
20250808;	142532;	1754643332.000;	       err32;	       err32
20250808;	142536;	1754643336.000;	       err32;	       err32
20250808;	142540;	1754643340.000;	       err32;	       err32
20250808;	142544;	1754643344.000;	       err32;	       err32
20250808;	142548;	1754643348.000;	       err32;	       err32
20250808;	142552;	1754643352.000;	       err32;	       err32
20250808;	142556;	1754643356.000;	       err32;	       err32
20250808;	142600;	1754643360.000;	       err32;	       err32
20250808;	142604;	1754643364.000;	       err32;	       err32
20250808;	142608;	1754643368.000;	       err32;	       err32
20250808;	142612;	1754643372.000;	       err32;	       err32
20250808;	142616;	1754643376.000;	       err32;	       err32
20250808;	142620;	1754643380.000;	       err32;	       err32
20250808;	142624;	1754643384.000;	       err32;	       err32
20250808;	142628;	1754643388.000;	       err32;	       err32
20250808;	142632;	1754643392.000;	       err32;	       err32
20250808;	142636;	1754643396.000;	       err32;	       err32
20250808;	142640;	1754643400.000;	       err32;	       err32
20250808;	142644;	1754643404.000;	       err32;	       err32
20250808;	142648;	1754643408.000;	       err32;	       err32
20250808;	142652;	1754643412.000;	       err32;	       err32
20250808;	142656;	1754643416.000;	       err32;	       err32
20250808;	142700;	1754643420.000;	       err32;	       err32
20250808;	142704;	1754643424.000;	       err32;	       err32
20250808;	142708;	1754643428.000;	       err32;	       err32
20250808;	142712;	1754643432.000;	       err32;	       err32
20250808;	142716;	1754643436.000;	       err32;	       err32
20250808;	142720;	1754643440.000;	       err32;	       err32
20250808;	142724;	1754643444.000;	       err32;	       err32
20250808;	142728;	1754643448.000;	       err32;	       err32
20250808;	142732;	1754643452.000;	       err32;	       err32
20250808;	142736;	1754643456.000;	       err32;	       err32
20250808;	142740;	1754643460.000;	       err32;	       err32
20250808;	142744;	1754643464.000;	       err32;	       err32
20250808;	142748;	1754643468.000;	       err32;	       err32
20250808;	142752;	1754643472.000;	       err32;	       err32
20250808;	142756;	1754643476.000;	       err32;	       err32
20250808;	142800;	1754643480.000;	       err32;	       err32
20250808;	142804;	1754643484.000;	       err32;	       err32
20250808;	142808;	1754643488.000;	       err32;	       err32
20250808;	142812;	1754643492.000;	       err32;	       err32
20250808;	142816;	1754643496.000;	       err32;	       err32
20250808;	142820;	1754643500.000;	       err32;	       err32
20250808;	142824;	1754643504.000;	       err32;	       err32
20250808;	142828;	1754643508.000;	       err32;	       err32
20250808;	142832;	1754643512.000;	       err32;	       err32
20250808;	142836;	1754643516.000;	       err32;	       err32
20250808;	142840;	1754643520.000;	       err32;	       err32
20250808;	142844;	1754643524.000;	       err32;	       err32
20250808;	142848;	1754643528.000;	       err32;	       err32
20250808;	142852;	1754643532.000;	       err32;	       err32
20250808;	142856;	1754643536.000;	       err32;	       err32
20250808;	142900;	1754643540.000;	       err32;	       err32
20250808;	142904;	1754643544.000;	       err32;	       err32
20250808;	142908;	1754643548.000;	       err32;	       err32
20250808;	142912;	1754643552.000;	       err32;	       err32
20250808;	142916;	1754643556.000;	       err32;	       err32
20250808;	142920;	1754643560.000;	       err32;	       err32
20250808;	142924;	1754643564.000;	       err32;	       err32
20250808;	142928;	1754643568.000;	       err32;	       err32
20250808;	142932;	1754643572.000;	       err32;	       err32
20250808;	142936;	1754643576.000;	       err32;	       err32
20250808;	142940;	1754643580.000;	       err32;	       err32
20250808;	142944;	1754643584.000;	       err32;	       err32
20250808;	142948;	1754643588.000;	       err32;	       err32
20250808;	142952;	1754643592.000;	       err32;	       err32
20250808;	142956;	1754643596.000;	       err32;	       err32
20250808;	143000;	1754643600.000;	       err32;	       err32
20250808;	143004;	1754643604.000;	       err32;	       err32
20250808;	143008;	1754643608.000;	       err32;	       err32
20250808;	143012;	1754643612.000;	       err32;	       err32
20250808;	143016;	1754643616.000;	       err32;	       err32
20250808;	143020;	1754643620.000;	       err32;	       err32
20250808;	143024;	1754643624.000;	       err32;	       err32
20250808;	143028;	1754643628.000;	       err32;	       err32
20250808;	143032;	1754643632.000;	       err32;	       err32
20250808;	143036;	1754643636.000;	       err32;	       err32
20250808;	143040;	1754643640.000;	       err32;	       err32
20250808;	143044;	1754643644.000;	       err32;	       err32
20250808;	143048;	1754643648.000;	       err32;	       err32
20250808;	143052;	1754643652.000;	       err32;	       err32
20250808;	143056;	1754643656.000;	       err32;	       err32
20250808;	143100;	1754643660.000;	       err32;	       err32
20250808;	143104;	1754643664.000;	       err32;	       err32
20250808;	143108;	1754643668.000;	       err32;	       err32
20250808;	143112;	1754643672.000;	       err32;	       err32
20250808;	143116;	1754643676.000;	       err32;	       err32
20250808;	143120;	1754643680.000;	       err32;	       err32
20250808;	143124;	1754643684.000;	       err32;	       err32
20250808;	143128;	1754643688.000;	       err32;	       err32
20250808;	143132;	1754643692.000;	       err32;	       err32
20250808;	143136;	1754643696.000;	       err32;	       err32
20250808;	143140;	1754643700.000;	       err32;	       err32
20250808;	143144;	1754643704.000;	       err32;	       err32
20250808;	143148;	1754643708.000;	       err32;	       err32
20250808;	143152;	1754643712.000;	       err32;	       err32
20250808;	143156;	1754643716.000;	       err32;	       err32
20250808;	143200;	1754643720.000;	       err32;	       err32
20250808;	143204;	1754643724.000;	       err32;	       err32
20250808;	143208;	1754643728.000;	       err32;	       err32
20250808;	143212;	1754643732.000;	       err32;	       err32
20250808;	143216;	1754643736.000;	       err32;	       err32
20250808;	143220;	1754643740.000;	       err32;	       err32
20250808;	143224;	1754643744.000;	       err32;	       err32
20250808;	143228;	1754643748.000;	       err32;	       err32
20250808;	143232;	1754643752.000;	       err32;	       err32
20250808;	143236;	1754643756.000;	       err32;	       err32
20250808;	143240;	1754643760.000;	       err32;	       err32
20250808;	143244;	1754643764.000;	       err32;	       err32
20250808;	143248;	1754643768.000;	       err32;	       err32
20250808;	143252;	1754643772.000;	       err32;	       err32
20250808;	143256;	1754643776.000;	       err32;	       err32
20250808;	143300;	1754643780.000;	       err32;	       err32
20250808;	143304;	1754643784.000;	       err32;	       err32
20250808;	143308;	1754643788.000;	       err32;	       err32
20250808;	143312;	1754643792.000;	       err32;	       err32
20250808;	143316;	1754643796.000;	       err32;	       err32
20250808;	143320;	1754643800.000;	       err32;	       err32
20250808;	143324;	1754643804.000;	       err32;	       err32
20250808;	143328;	1754643808.000;	       err32;	       err32
20250808;	143332;	1754643812.000;	       err32;	       err32
20250808;	143336;	1754643816.000;	       err32;	       err32
20250808;	143340;	1754643820.000;	       err32;	       err32
20250808;	143344;	1754643824.000;	       err32;	       err32
20250808;	143348;	1754643828.000;	       err32;	       err32
20250808;	143352;	1754643832.000;	       err32;	       err32
20250808;	143356;	1754643836.000;	       err32;	       err32
20250808;	143400;	1754643840.000;	       err32;	       err32
20250808;	143404;	1754643844.000;	       err32;	       err32
20250808;	143408;	1754643848.000;	       err32;	       err32
20250808;	143412;	1754643852.000;	       err32;	       err32
20250808;	143416;	1754643856.000;	       err32;	       err32
20250808;	143420;	1754643860.000;	       err32;	       err32
20250808;	143424;	1754643864.000;	       err32;	       err32
20250808;	143428;	1754643868.000;	       err32;	       err32
20250808;	143432;	1754643872.000;	       err32;	       err32
20250808;	143436;	1754643876.000;	       err32;	       err32
20250808;	143440;	1754643880.000;	       err32;	       err32
20250808;	143444;	1754643884.000;	       err32;	       err32
20250808;	143448;	1754643888.000;	       err32;	       err32
20250808;	143452;	1754643892.000;	       err32;	       err32
20250808;	143456;	1754643896.000;	       err32;	       err32
20250808;	143500;	1754643900.000;	       err32;	       err32
20250808;	143504;	1754643904.000;	       err32;	       err32
20250808;	143508;	1754643908.000;	       err32;	       err32
20250808;	143512;	1754643912.000;	       err32;	       err32
20250808;	143516;	1754643916.000;	       err32;	       err32
20250808;	143520;	1754643920.000;	       err32;	       err32
20250808;	143524;	1754643924.000;	       err32;	       err32
20250808;	143528;	1754643928.000;	       err32;	       err32
20250808;	143532;	1754643932.000;	       err32;	       err32
20250808;	143536;	1754643936.000;	       err32;	       err32
20250808;	143540;	1754643940.000;	       err32;	       err32
20250808;	143544;	1754643944.000;	       err32;	       err32
20250808;	143548;	1754643948.000;	       err32;	       err32
20250808;	143552;	1754643952.000;	       err32;	       err32
20250808;	143556;	1754643956.000;	       err32;	       err32
20250808;	143600;	1754643960.000;	       err32;	       err32
20250808;	143604;	1754643964.000;	       err32;	       err32
20250808;	143608;	1754643968.000;	       err32;	       err32
20250808;	143612;	1754643972.000;	       err32;	       err32
20250808;	143616;	1754643976.000;	       err32;	       err32
20250808;	143620;	1754643980.000;	       err32;	       err32
20250808;	143624;	1754643984.000;	       err32;	       err32
20250808;	143628;	1754643988.000;	       err32;	       err32
20250808;	143632;	1754643992.000;	       err32;	       err32
