#ies_format_version: 1.0
#file: 20250811_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250811;	114836;	1754893116.000;	       err32;	       err32
20250811;	114840;	1754893120.000;	       err32;	       err32
20250811;	114844;	1754893124.000;	       err32;	       err32
20250811;	114848;	1754893128.000;	       err32;	       err32
20250811;	114852;	1754893132.000;	       err32;	       err32
20250811;	114856;	1754893136.000;	       err32;	       err32
20250811;	114900;	1754893140.000;	       err32;	       err32
20250811;	114904;	1754893144.000;	       err32;	       err32
20250811;	114908;	1754893148.000;	       err32;	       err32
20250811;	114912;	1754893152.000;	       err32;	       err32
20250811;	114916;	1754893156.000;	       err32;	       err32
20250811;	114920;	1754893160.000;	       err32;	       err32
20250811;	114924;	1754893164.000;	       err32;	       err32
20250811;	114928;	1754893168.000;	       err32;	       err32
20250811;	114932;	1754893172.000;	       err32;	       err32
20250811;	114936;	1754893176.000;	       err32;	       err32
20250811;	114940;	1754893180.000;	       err32;	       err32
20250811;	114944;	1754893184.000;	       err32;	       err32
20250811;	114948;	1754893188.000;	       err32;	       err32
20250811;	114952;	1754893192.000;	       err32;	       err32
20250811;	114956;	1754893196.000;	       err32;	       err32
20250811;	115000;	1754893200.000;	       err32;	       err32
20250811;	115004;	1754893204.000;	       err32;	       err32
20250811;	115008;	1754893208.000;	       err32;	       err32
20250811;	115012;	1754893212.000;	       err32;	       err32
20250811;	115016;	1754893216.000;	       err32;	       err32
20250811;	115020;	1754893220.000;	       err32;	       err32
20250811;	115024;	1754893224.000;	       err32;	       err32
20250811;	115028;	1754893228.000;	       err32;	       err32
20250811;	115032;	1754893232.000;	       err32;	       err32
20250811;	115036;	1754893236.000;	       err32;	       err32
20250811;	115040;	1754893240.000;	       err32;	       err32
20250811;	115044;	1754893244.000;	       err32;	       err32
20250811;	115048;	1754893248.000;	       err32;	       err32
20250811;	115052;	1754893252.000;	       err32;	       err32
20250811;	115056;	1754893256.000;	       err32;	       err32
20250811;	115100;	1754893260.000;	       err32;	       err32
20250811;	115104;	1754893264.000;	       err32;	       err32
20250811;	115108;	1754893268.000;	       err32;	       err32
20250811;	115112;	1754893272.000;	       err32;	       err32
20250811;	115116;	1754893276.000;	       err32;	       err32
20250811;	115120;	1754893280.000;	       err32;	       err32
20250811;	115124;	1754893284.000;	        err8;	        err8
20250811;	115128;	1754893288.000;	        err8;	        err8
20250811;	115132;	1754893292.000;	       err32;	       err32
20250811;	115136;	1754893296.000;	       err32;	       err32
20250811;	115140;	1754893300.000;	       err32;	       err32
20250811;	115144;	1754893304.000;	       err32;	       err32
20250811;	115148;	1754893308.000;	       err32;	       err32
20250811;	115152;	1754893312.000;	       err32;	       err32
20250811;	115156;	1754893316.000;	       err32;	       err32
20250811;	115200;	1754893320.000;	       err32;	       err32
20250811;	115204;	1754893324.000;	       err32;	       err32
20250811;	115208;	1754893328.000;	       err32;	       err32
20250811;	115212;	1754893332.000;	       err32;	       err32
20250811;	115216;	1754893336.000;	        err8;	        err8
20250811;	115220;	1754893340.000;	        err8;	        err8
20250811;	115224;	1754893344.000;	        err8;	        err8
20250811;	115228;	1754893348.000;	        err8;	        err8
20250811;	115232;	1754893352.000;	        err8;	        err8
20250811;	115236;	1754893356.000;	        err8;	        err8
20250811;	115240;	1754893360.000;	        err8;	        err8
20250811;	115244;	1754893364.000;	        err8;	        err8
20250811;	115248;	1754893368.000;	        err8;	        err8
20250811;	115252;	1754893372.000;	        err8;	        err8
20250811;	115256;	1754893376.000;	        err8;	        err8
20250811;	115300;	1754893380.000;	        err8;	        err8
20250811;	115304;	1754893384.000;	        err8;	        err8
20250811;	115308;	1754893388.000;	        err8;	        err8
20250811;	115312;	1754893392.000;	       err32;	       err32
20250811;	115316;	1754893396.000;	       err32;	       err32
20250811;	115320;	1754893400.000;	       err32;	       err32
20250811;	115324;	1754893404.000;	       err32;	       err32
20250811;	115328;	1754893408.000;	       err32;	       err32
20250811;	115332;	1754893412.000;	       err32;	       err32
20250811;	115336;	1754893416.000;	       err32;	       err32
20250811;	115340;	1754893420.000;	       err32;	       err32
20250811;	115344;	1754893424.000;	       err32;	       err32
20250811;	115348;	1754893428.000;	       err32;	       err32
20250811;	115352;	1754893432.000;	       err32;	       err32
20250811;	115356;	1754893436.000;	       err32;	       err32
20250811;	115400;	1754893440.000;	       err32;	       err32
20250811;	115404;	1754893444.000;	       err32;	       err32
20250811;	115408;	1754893448.000;	       err32;	       err32
20250811;	115412;	1754893452.000;	       err32;	       err32
20250811;	115416;	1754893456.000;	       err32;	       err32
20250811;	115420;	1754893460.000;	       err32;	       err32
20250811;	115424;	1754893464.000;	        err8;	        err8
20250811;	115428;	1754893468.000;	        err8;	        err8
20250811;	115432;	1754893472.000;	        err8;	        err8
20250811;	115436;	1754893476.000;	       err32;	       err32
20250811;	115440;	1754893480.000;	       err32;	       err32
20250811;	115444;	1754893484.000;	       err32;	       err32
20250811;	115448;	1754893488.000;	       err32;	       err32
20250811;	115452;	1754893492.000;	       err32;	       err32
20250811;	115456;	1754893496.000;	       err32;	       err32
20250811;	115500;	1754893500.000;	       err32;	       err32
20250811;	115504;	1754893504.000;	       err32;	       err32
20250811;	115508;	1754893508.000;	       err32;	       err32
20250811;	115512;	1754893512.000;	       err32;	       err32
20250811;	115516;	1754893516.000;	       err32;	       err32
20250811;	115520;	1754893520.000;	       err32;	       err32
20250811;	115524;	1754893524.000;	       err32;	       err32
20250811;	115528;	1754893528.000;	       err32;	       err32
20250811;	115532;	1754893532.000;	       err32;	       err32
20250811;	115536;	1754893536.000;	        err8;	        err8
20250811;	115540;	1754893540.000;	        err8;	        err8
20250811;	115544;	1754893544.000;	        err8;	        err8
20250811;	115548;	1754893548.000;	        err8;	        err8
20250811;	115552;	1754893552.000;	        err8;	        err8
20250811;	115556;	1754893556.000;	        err8;	        err8
20250811;	115600;	1754893560.000;	        err8;	        err8
20250811;	115604;	1754893564.000;	        err8;	        err8
20250811;	115608;	1754893568.000;	        err8;	        err8
20250811;	115612;	1754893572.000;	        err8;	        err8
20250811;	115616;	1754893576.000;	        err8;	        err8
20250811;	115620;	1754893580.000;	        err8;	        err8
20250811;	115624;	1754893584.000;	        err8;	        err8
20250811;	115628;	1754893588.000;	        err8;	        err8
20250811;	115632;	1754893592.000;	        err8;	        err8
20250811;	115636;	1754893596.000;	        err8;	        err8
20250811;	115640;	1754893600.000;	        err8;	        err8
20250811;	115644;	1754893604.000;	        err8;	        err8
20250811;	115648;	1754893608.000;	        err8;	        err8
20250811;	115652;	1754893612.000;	        err8;	        err8
20250811;	115656;	1754893616.000;	        err8;	        err8
20250811;	115700;	1754893620.000;	        err8;	        err8
20250811;	115704;	1754893624.000;	        err8;	        err8
20250811;	115708;	1754893628.000;	        err8;	        err8
20250811;	115712;	1754893632.000;	        err8;	        err8
20250811;	115716;	1754893636.000;	        err8;	        err8
20250811;	115720;	1754893640.000;	        err8;	        err8
20250811;	115724;	1754893644.000;	        err8;	        err8
20250811;	115728;	1754893648.000;	        err8;	        err8
20250811;	115732;	1754893652.000;	        err8;	        err8
20250811;	115736;	1754893656.000;	        err8;	        err8
20250811;	115740;	1754893660.000;	        err8;	        err8
20250811;	115744;	1754893664.000;	        err8;	        err8
20250811;	115748;	1754893668.000;	        err8;	        err8
20250811;	115752;	1754893672.000;	        err8;	        err8
20250811;	115756;	1754893676.000;	        err8;	        err8
20250811;	115800;	1754893680.000;	        err8;	        err8
20250811;	115804;	1754893684.000;	        err8;	        err8
20250811;	115808;	1754893688.000;	        err8;	        err8
20250811;	115812;	1754893692.000;	        err8;	        err8
20250811;	115816;	1754893696.000;	        err8;	        err8
20250811;	115820;	1754893700.000;	        err8;	        err8
20250811;	115824;	1754893704.000;	        err8;	        err8
20250811;	115828;	1754893708.000;	        err8;	        err8
20250811;	115832;	1754893712.000;	        err8;	        err8
20250811;	115836;	1754893716.000;	        err8;	        err8
20250811;	115840;	1754893720.000;	        err8;	        err8
20250811;	115844;	1754893724.000;	        err8;	        err8
20250811;	115848;	1754893728.000;	        err8;	        err8
20250811;	115852;	1754893732.000;	       err32;	       err32
20250811;	115856;	1754893736.000;	       err32;	       err32
20250811;	115900;	1754893740.000;	       err32;	       err32
20250811;	115904;	1754893744.000;	       err32;	       err32
20250811;	115908;	1754893748.000;	       err32;	       err32
20250811;	115912;	1754893752.000;	       err32;	       err32
20250811;	115916;	1754893756.000;	       err32;	       err32
20250811;	115920;	1754893760.000;	       err32;	       err32
20250811;	115924;	1754893764.000;	       err32;	       err32
20250811;	115928;	1754893768.000;	       err32;	       err32
20250811;	115932;	1754893772.000;	       err32;	       err32
20250811;	115936;	1754893776.000;	       err32;	       err32
20250811;	115940;	1754893780.000;	       err32;	       err32
20250811;	115944;	1754893784.000;	       err32;	       err32
20250811;	115948;	1754893788.000;	       err32;	       err32
20250811;	115952;	1754893792.000;	       err32;	       err32
20250811;	115956;	1754893796.000;	       err32;	       err32
20250811;	120000;	1754893800.000;	       err32;	       err32
20250811;	120004;	1754893804.000;	       err32;	       err32
20250811;	120008;	1754893808.000;	       err32;	       err32
20250811;	120012;	1754893812.000;	       err32;	       err32
20250811;	120016;	1754893816.000;	       err32;	       err32
20250811;	120020;	1754893820.000;	       err32;	       err32
20250811;	120024;	1754893824.000;	       err32;	       err32
20250811;	120028;	1754893828.000;	       err32;	       err32
20250811;	120032;	1754893832.000;	       err32;	       err32
20250811;	120036;	1754893836.000;	       err32;	       err32
20250811;	120040;	1754893840.000;	       err32;	       err32
20250811;	120044;	1754893844.000;	       err32;	       err32
20250811;	120048;	1754893848.000;	       err32;	       err32
20250811;	120052;	1754893852.000;	       err32;	       err32
20250811;	120056;	1754893856.000;	       err32;	       err32
20250811;	120100;	1754893860.000;	       err32;	       err32
20250811;	120104;	1754893864.000;	       err32;	       err32
20250811;	120108;	1754893868.000;	       err32;	       err32
20250811;	120112;	1754893872.000;	       err32;	       err32
20250811;	120116;	1754893876.000;	       err32;	       err32
20250811;	120120;	1754893880.000;	       err32;	       err32
20250811;	120124;	1754893884.000;	       err32;	       err32
20250811;	120128;	1754893888.000;	       err32;	       err32
20250811;	120132;	1754893892.000;	       err32;	       err32
20250811;	120136;	1754893896.000;	       err32;	       err32
20250811;	120140;	1754893900.000;	       err32;	       err32
20250811;	120144;	1754893904.000;	       err32;	       err32
20250811;	120148;	1754893908.000;	       err32;	       err32
20250811;	120152;	1754893912.000;	       err32;	       err32
20250811;	120156;	1754893916.000;	       err32;	       err32
20250811;	120200;	1754893920.000;	       err32;	       err32
20250811;	120204;	1754893924.000;	       err32;	       err32
20250811;	120208;	1754893928.000;	       err32;	       err32
20250811;	120212;	1754893932.000;	        err8;	        err8
20250811;	120216;	1754893936.000;	        err8;	        err8
20250811;	120220;	1754893940.000;	        err8;	        err8
20250811;	120224;	1754893944.000;	        err8;	        err8
20250811;	120228;	1754893948.000;	        err8;	        err8
20250811;	120232;	1754893952.000;	        err8;	        err8
20250811;	120236;	1754893956.000;	        err8;	        err8
20250811;	120240;	1754893960.000;	        err8;	        err8
20250811;	120244;	1754893964.000;	        err8;	        err8
20250811;	120248;	1754893968.000;	        err8;	        err8
20250811;	120252;	1754893972.000;	        err8;	        err8
20250811;	120256;	1754893976.000;	        err8;	        err8
20250811;	120300;	1754893980.000;	        err8;	        err8
20250811;	120304;	1754893984.000;	        err8;	        err8
20250811;	120308;	1754893988.000;	        err8;	        err8
20250811;	120312;	1754893992.000;	        err8;	        err8
20250811;	120316;	1754893996.000;	        err8;	        err8
20250811;	120320;	1754894000.000;	        err8;	        err8
20250811;	120324;	1754894004.000;	        err8;	        err8
20250811;	120328;	1754894008.000;	        err8;	        err8
20250811;	120332;	1754894012.000;	        err8;	        err8
20250811;	120336;	1754894016.000;	        err8;	        err8
20250811;	120340;	1754894020.000;	        err8;	        err8
20250811;	120344;	1754894024.000;	        err8;	        err8
20250811;	120348;	1754894028.000;	        err8;	        err8
20250811;	120352;	1754894032.000;	        err8;	        err8
20250811;	120356;	1754894036.000;	        err8;	        err8
20250811;	120400;	1754894040.000;	        err8;	        err8
20250811;	120404;	1754894044.000;	        err8;	        err8
20250811;	120408;	1754894048.000;	        err8;	        err8
20250811;	120412;	1754894052.000;	        err8;	        err8
20250811;	120416;	1754894056.000;	        err8;	        err8
20250811;	120420;	1754894060.000;	        err8;	        err8
20250811;	120424;	1754894064.000;	        err8;	        err8
20250811;	120428;	1754894068.000;	        err8;	        err8
20250811;	120432;	1754894072.000;	        err8;	        err8
20250811;	120436;	1754894076.000;	        err8;	        err8
20250811;	120440;	1754894080.000;	        err8;	        err8
20250811;	120444;	1754894084.000;	        err8;	        err8
20250811;	120448;	1754894088.000;	        err8;	        err8
20250811;	120452;	1754894092.000;	        err8;	        err8
20250811;	120456;	1754894096.000;	        err8;	        err8
20250811;	120500;	1754894100.000;	       err32;	       err32
20250811;	120504;	1754894104.000;	       err32;	       err32
20250811;	120508;	1754894108.000;	       err32;	       err32
20250811;	120512;	1754894112.000;	       err32;	       err32
20250811;	120516;	1754894116.000;	       err32;	       err32
20250811;	120520;	1754894120.000;	       err32;	       err32
20250811;	120524;	1754894124.000;	       err32;	       err32
20250811;	120528;	1754894128.000;	       err32;	       err32
20250811;	120532;	1754894132.000;	       err32;	       err32
20250811;	120536;	1754894136.000;	       err32;	       err32
20250811;	120540;	1754894140.000;	       err32;	       err32
20250811;	120544;	1754894144.000;	       err32;	       err32
20250811;	120548;	1754894148.000;	       err32;	       err32
20250811;	120552;	1754894152.000;	       err32;	       err32
20250811;	120556;	1754894156.000;	       err32;	       err32
20250811;	120600;	1754894160.000;	       err32;	       err32
20250811;	120604;	1754894164.000;	       err32;	       err32
20250811;	120608;	1754894168.000;	       err32;	       err32
20250811;	120612;	1754894172.000;	       err32;	       err32
20250811;	120616;	1754894176.000;	       err32;	       err32
20250811;	120620;	1754894180.000;	       err32;	       err32
20250811;	120624;	1754894184.000;	       err32;	       err32
20250811;	120628;	1754894188.000;	       err32;	       err32
20250811;	120632;	1754894192.000;	       err32;	       err32
20250811;	120636;	1754894196.000;	       err32;	       err32
20250811;	120640;	1754894200.000;	       err32;	       err32
20250811;	120644;	1754894204.000;	       err32;	       err32
20250811;	120648;	1754894208.000;	       err32;	       err32
20250811;	120652;	1754894212.000;	       err32;	       err32
20250811;	120656;	1754894216.000;	       err32;	       err32
20250811;	120700;	1754894220.000;	       err32;	       err32
20250811;	120704;	1754894224.000;	       err32;	       err32
20250811;	120708;	1754894228.000;	       err32;	       err32
20250811;	120712;	1754894232.000;	       err32;	       err32
20250811;	120716;	1754894236.000;	       err32;	       err32
20250811;	120720;	1754894240.000;	       err32;	       err32
20250811;	120724;	1754894244.000;	       err32;	       err32
20250811;	120728;	1754894248.000;	       err32;	       err32
20250811;	120732;	1754894252.000;	       err32;	       err32
20250811;	120736;	1754894256.000;	       err32;	       err32
20250811;	120740;	1754894260.000;	       err32;	       err32
20250811;	120744;	1754894264.000;	       err32;	       err32
20250811;	120748;	1754894268.000;	       err32;	       err32
20250811;	120752;	1754894272.000;	       err32;	       err32
20250811;	120756;	1754894276.000;	       err32;	       err32
20250811;	120800;	1754894280.000;	       err32;	       err32
20250811;	120804;	1754894284.000;	       err32;	       err32
20250811;	120808;	1754894288.000;	       err32;	       err32
20250811;	120812;	1754894292.000;	       err32;	       err32
20250811;	120816;	1754894296.000;	       err32;	       err32
20250811;	120820;	1754894300.000;	       err32;	       err32
20250811;	120824;	1754894304.000;	       err32;	       err32
20250811;	120828;	1754894308.000;	       err32;	       err32
20250811;	120832;	1754894312.000;	       err32;	       err32
20250811;	120836;	1754894316.000;	       err32;	       err32
20250811;	120840;	1754894320.000;	       err32;	       err32
20250811;	120844;	1754894324.000;	       err32;	       err32
20250811;	120848;	1754894328.000;	       err32;	       err32
20250811;	120852;	1754894332.000;	       err32;	       err32
20250811;	120856;	1754894336.000;	       err32;	       err32
20250811;	120900;	1754894340.000;	       err32;	       err32
20250811;	120904;	1754894344.000;	       err32;	       err32
20250811;	120908;	1754894348.000;	       err32;	       err32
20250811;	120912;	1754894352.000;	       err32;	       err32
20250811;	120916;	1754894356.000;	       err32;	       err32
20250811;	120920;	1754894360.000;	       err32;	       err32
20250811;	120924;	1754894364.000;	       err32;	       err32
20250811;	120928;	1754894368.000;	       err32;	       err32
20250811;	120932;	1754894372.000;	       err32;	       err32
20250811;	120936;	1754894376.000;	       err32;	       err32
20250811;	120940;	1754894380.000;	       err32;	       err32
20250811;	120944;	1754894384.000;	       err32;	       err32
20250811;	120948;	1754894388.000;	       err32;	       err32
20250811;	120952;	1754894392.000;	       err32;	       err32
20250811;	120956;	1754894396.000;	       err32;	       err32
20250811;	121000;	1754894400.000;	       err32;	       err32
20250811;	121004;	1754894404.000;	       err32;	       err32
20250811;	121008;	1754894408.000;	       err32;	       err32
20250811;	121012;	1754894412.000;	       err32;	       err32
20250811;	121016;	1754894416.000;	       err32;	       err32
20250811;	121020;	1754894420.000;	       err32;	       err32
20250811;	121024;	1754894424.000;	       err32;	       err32
20250811;	121028;	1754894428.000;	       err32;	       err32
20250811;	121032;	1754894432.000;	       err32;	       err32
20250811;	121036;	1754894436.000;	       err32;	       err32
20250811;	121040;	1754894440.000;	       err32;	       err32
20250811;	121044;	1754894444.000;	       err32;	       err32
20250811;	121048;	1754894448.000;	       err32;	       err32
20250811;	121052;	1754894452.000;	       err32;	       err32
20250811;	121056;	1754894456.000;	       err32;	       err32
20250811;	121100;	1754894460.000;	       err32;	       err32
20250811;	121104;	1754894464.000;	       err32;	       err32
20250811;	121108;	1754894468.000;	       err32;	       err32
20250811;	121112;	1754894472.000;	       err32;	       err32
20250811;	121116;	1754894476.000;	       err32;	       err32
20250811;	121120;	1754894480.000;	       err32;	       err32
20250811;	121124;	1754894484.000;	       err32;	       err32
20250811;	121128;	1754894488.000;	       err32;	       err32
20250811;	121132;	1754894492.000;	       err32;	       err32
20250811;	121136;	1754894496.000;	       err32;	       err32
20250811;	121140;	1754894500.000;	       err32;	       err32
20250811;	121144;	1754894504.000;	       err32;	       err32
20250811;	121148;	1754894508.000;	       err32;	       err32
20250811;	121152;	1754894512.000;	       err32;	       err32
20250811;	121156;	1754894516.000;	       err32;	       err32
20250811;	121200;	1754894520.000;	       err32;	       err32
20250811;	121204;	1754894524.000;	       err32;	       err32
20250811;	121208;	1754894528.000;	       err32;	       err32
20250811;	121212;	1754894532.000;	       err32;	       err32
20250811;	121216;	1754894536.000;	       err32;	       err32
20250811;	121220;	1754894540.000;	       err32;	       err32
20250811;	121224;	1754894544.000;	       err32;	       err32
20250811;	121228;	1754894548.000;	       err32;	       err32
20250811;	121232;	1754894552.000;	       err32;	       err32
20250811;	121236;	1754894556.000;	       err32;	       err32
20250811;	121240;	1754894560.000;	       err32;	       err32
20250811;	121244;	1754894564.000;	       err32;	       err32
20250811;	121248;	1754894568.000;	       err32;	       err32
20250811;	121252;	1754894572.000;	       err32;	       err32
20250811;	121256;	1754894576.000;	       err32;	       err32
20250811;	121300;	1754894580.000;	       err32;	       err32
20250811;	121304;	1754894584.000;	       err32;	       err32
20250811;	121308;	1754894588.000;	       err32;	       err32
20250811;	121312;	1754894592.000;	       err32;	       err32
20250811;	121316;	1754894596.000;	       err32;	       err32
20250811;	121320;	1754894600.000;	       err32;	       err32
20250811;	121324;	1754894604.000;	       err32;	       err32
20250811;	121328;	1754894608.000;	       err32;	       err32
20250811;	121332;	1754894612.000;	       err32;	       err32
20250811;	121336;	1754894616.000;	       err32;	       err32
20250811;	121340;	1754894620.000;	       err32;	       err32
20250811;	121344;	1754894624.000;	       err32;	       err32
20250811;	121348;	1754894628.000;	       err32;	       err32
20250811;	121352;	1754894632.000;	       err32;	       err32
20250811;	121356;	1754894636.000;	       err32;	       err32
20250811;	121400;	1754894640.000;	       err32;	       err32
20250811;	121404;	1754894644.000;	       err32;	       err32
20250811;	121408;	1754894648.000;	       err32;	       err32
20250811;	121412;	1754894652.000;	       err32;	       err32
20250811;	121416;	1754894656.000;	       err32;	       err32
20250811;	121420;	1754894660.000;	       err32;	       err32
20250811;	121424;	1754894664.000;	       err32;	       err32
20250811;	121428;	1754894668.000;	       err32;	       err32
20250811;	121432;	1754894672.000;	       err32;	       err32
20250811;	121436;	1754894676.000;	       err32;	       err32
20250811;	121440;	1754894680.000;	       err32;	       err32
20250811;	121444;	1754894684.000;	       err32;	       err32
20250811;	121448;	1754894688.000;	       err32;	       err32
20250811;	121452;	1754894692.000;	       err32;	       err32
20250811;	121456;	1754894696.000;	       err32;	       err32
20250811;	121500;	1754894700.000;	       err32;	       err32
20250811;	121504;	1754894704.000;	       err32;	       err32
20250811;	121508;	1754894708.000;	       err32;	       err32
20250811;	121512;	1754894712.000;	       err32;	       err32
20250811;	121516;	1754894716.000;	       err32;	       err32
20250811;	121520;	1754894720.000;	       err32;	       err32
20250811;	121524;	1754894724.000;	       err32;	       err32
20250811;	121528;	1754894728.000;	       err32;	       err32
20250811;	121532;	1754894732.000;	       err32;	       err32
20250811;	121536;	1754894736.000;	       err32;	       err32
20250811;	121540;	1754894740.000;	       err32;	       err32
20250811;	121544;	1754894744.000;	       err32;	       err32
20250811;	121548;	1754894748.000;	       err32;	       err32
20250811;	121552;	1754894752.000;	       err32;	       err32
20250811;	121556;	1754894756.000;	       err32;	       err32
20250811;	121600;	1754894760.000;	       err32;	       err32
20250811;	121604;	1754894764.000;	       err32;	       err32
20250811;	121608;	1754894768.000;	       err32;	       err32
20250811;	121612;	1754894772.000;	       err32;	       err32
20250811;	121616;	1754894776.000;	       err32;	       err32
20250811;	121620;	1754894780.000;	       err32;	       err32
20250811;	121624;	1754894784.000;	       err32;	       err32
20250811;	121628;	1754894788.000;	       err32;	       err32
20250811;	121632;	1754894792.000;	       err32;	       err32
20250811;	121636;	1754894796.000;	       err32;	       err32
20250811;	121640;	1754894800.000;	       err32;	       err32
20250811;	121644;	1754894804.000;	       err32;	       err32
20250811;	121648;	1754894808.000;	       err32;	       err32
20250811;	121652;	1754894812.000;	       err32;	       err32
20250811;	121656;	1754894816.000;	       err32;	       err32
20250811;	121700;	1754894820.000;	       err32;	       err32
20250811;	121704;	1754894824.000;	       err32;	       err32
20250811;	121708;	1754894828.000;	       err32;	       err32
20250811;	121712;	1754894832.000;	       err32;	       err32
20250811;	121716;	1754894836.000;	       err32;	       err32
20250811;	121720;	1754894840.000;	       err32;	       err32
20250811;	121724;	1754894844.000;	       err32;	       err32
20250811;	121728;	1754894848.000;	       err32;	       err32
20250811;	121732;	1754894852.000;	       err32;	       err32
20250811;	121736;	1754894856.000;	       err32;	       err32
20250811;	121740;	1754894860.000;	       err32;	       err32
20250811;	121744;	1754894864.000;	       err32;	       err32
20250811;	121748;	1754894868.000;	       err32;	       err32
20250811;	121752;	1754894872.000;	       err32;	       err32
20250811;	121756;	1754894876.000;	       err32;	       err32
20250811;	121800;	1754894880.000;	       err32;	       err32
20250811;	121804;	1754894884.000;	       err32;	       err32
20250811;	121808;	1754894888.000;	       err32;	       err32
20250811;	121812;	1754894892.000;	       err32;	       err32
20250811;	121816;	1754894896.000;	       err32;	       err32
20250811;	121820;	1754894900.000;	       err32;	       err32
20250811;	121824;	1754894904.000;	       err32;	       err32
20250811;	121828;	1754894908.000;	       err32;	       err32
20250811;	121832;	1754894912.000;	       err32;	       err32
20250811;	121836;	1754894916.000;	       err32;	       err32
20250811;	121840;	1754894920.000;	       err32;	       err32
20250811;	121844;	1754894924.000;	       err32;	       err32
20250811;	121848;	1754894928.000;	       err32;	       err32
20250811;	121852;	1754894932.000;	       err32;	       err32
20250811;	121856;	1754894936.000;	       err32;	       err32
20250811;	121900;	1754894940.000;	       err32;	       err32
20250811;	121904;	1754894944.000;	       err32;	       err32
20250811;	121908;	1754894948.000;	       err32;	       err32
20250811;	121912;	1754894952.000;	       err32;	       err32
20250811;	121916;	1754894956.000;	       err32;	       err32
20250811;	121920;	1754894960.000;	       err32;	       err32
20250811;	121924;	1754894964.000;	       err32;	       err32
20250811;	121928;	1754894968.000;	       err32;	       err32
20250811;	121932;	1754894972.000;	       err32;	       err32
20250811;	121936;	1754894976.000;	       err32;	       err32
20250811;	121940;	1754894980.000;	       err32;	       err32
20250811;	121944;	1754894984.000;	       err32;	       err32
20250811;	121948;	1754894988.000;	       err32;	       err32
20250811;	121952;	1754894992.000;	       err32;	       err32
20250811;	121956;	1754894996.000;	       err32;	       err32
20250811;	122000;	1754895000.000;	       err32;	       err32
20250811;	122004;	1754895004.000;	       err32;	       err32
20250811;	122008;	1754895008.000;	       err32;	       err32
20250811;	122012;	1754895012.000;	       err32;	       err32
20250811;	122016;	1754895016.000;	       err32;	       err32
20250811;	122020;	1754895020.000;	       err32;	       err32
20250811;	122024;	1754895024.000;	       err32;	       err32
20250811;	122028;	1754895028.000;	       err32;	       err32
20250811;	122032;	1754895032.000;	       err32;	       err32
20250811;	122036;	1754895036.000;	       err32;	       err32
20250811;	122040;	1754895040.000;	       err32;	       err32
20250811;	122044;	1754895044.000;	       err32;	       err32
20250811;	122048;	1754895048.000;	       err32;	       err32
20250811;	122052;	1754895052.000;	       err32;	       err32
20250811;	122056;	1754895056.000;	       err32;	       err32
20250811;	122100;	1754895060.000;	       err32;	       err32
20250811;	122104;	1754895064.000;	       err32;	       err32
20250811;	122108;	1754895068.000;	       err32;	       err32
20250811;	122112;	1754895072.000;	       err32;	       err32
20250811;	122116;	1754895076.000;	       err32;	       err32
20250811;	122120;	1754895080.000;	       err32;	       err32
20250811;	122124;	1754895084.000;	       err32;	       err32
20250811;	122128;	1754895088.000;	       err32;	       err32
20250811;	122132;	1754895092.000;	       err32;	       err32
20250811;	122136;	1754895096.000;	       err32;	       err32
20250811;	122140;	1754895100.000;	       err32;	       err32
20250811;	122144;	1754895104.000;	       err32;	       err32
20250811;	122148;	1754895108.000;	       err32;	       err32
20250811;	122152;	1754895112.000;	       err32;	       err32
20250811;	122156;	1754895116.000;	       err32;	       err32
20250811;	122200;	1754895120.000;	       err32;	       err32
20250811;	122204;	1754895124.000;	       err32;	       err32
20250811;	122208;	1754895128.000;	       err32;	       err32
20250811;	122212;	1754895132.000;	       err32;	       err32
20250811;	122216;	1754895136.000;	       err32;	       err32
20250811;	122220;	1754895140.000;	       err32;	       err32
20250811;	122224;	1754895144.000;	       err32;	       err32
20250811;	122228;	1754895148.000;	       err32;	       err32
20250811;	122232;	1754895152.000;	       err32;	       err32
20250811;	122236;	1754895156.000;	       err32;	       err32
20250811;	122240;	1754895160.000;	       err32;	       err32
20250811;	122244;	1754895164.000;	       err32;	       err32
20250811;	122248;	1754895168.000;	       err32;	       err32
20250811;	122252;	1754895172.000;	       err32;	       err32
20250811;	122256;	1754895176.000;	       err32;	       err32
20250811;	122300;	1754895180.000;	       err32;	       err32
20250811;	122304;	1754895184.000;	       err32;	       err32
20250811;	122308;	1754895188.000;	       err32;	       err32
20250811;	122312;	1754895192.000;	       err32;	       err32
20250811;	122316;	1754895196.000;	       err32;	       err32
20250811;	122320;	1754895200.000;	       err32;	       err32
20250811;	122324;	1754895204.000;	       err32;	       err32
20250811;	122328;	1754895208.000;	       err32;	       err32
