#ies_format_version: 1.0
#file: 20250807_4000.dat
#file_info: generated by AsciiLoger of OpenMUC
#timezone: + 5
#timestep_sec: 4.0
#col_no;	col_name;	confidential;	measured;	unit;	category;	comment
#001;	YYYYMMDD;	FALSE;	FALSE;	0;	time;	INTEGER,8. Date [human readable]
#002;	hhmmss;	FALSE;	FALSE;	0;	time;	SHORT,6. Time [human readable]
#003;	unixtimestamp;	FALSE;	FALSE;	s;	time;	DOUBLE,14. lapsed seconds from 01-01-1970
#004;	holding1;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
#005;	holding2;	FALSE;	TRUE;	0;	other;	INTEGER,12. -
YYYYMMDD;	hhmmss;	unixtimestamp;	holding1;	holding2
20250807;	124640;	1754551000.000;	       err32;	       err32
20250807;	124644;	1754551004.000;	       err32;	       err32
20250807;	124648;	1754551008.000;	       err32;	       err32
20250807;	124652;	1754551012.000;	       err32;	       err32
20250807;	124656;	1754551016.000;	       err32;	       err32
20250807;	124700;	1754551020.000;	       err32;	       err32
20250807;	124704;	1754551024.000;	       err32;	       err32
20250807;	124708;	1754551028.000;	       err32;	       err32
20250807;	124712;	1754551032.000;	       err32;	       err32
20250807;	124716;	1754551036.000;	       err32;	       err32
20250807;	124720;	1754551040.000;	       err32;	       err32
20250807;	124724;	1754551044.000;	       err32;	       err32
20250807;	124728;	1754551048.000;	       err32;	       err32
20250807;	124732;	1754551052.000;	       err32;	       err32
20250807;	124736;	1754551056.000;	       err32;	       err32
20250807;	124740;	1754551060.000;	       err32;	       err32
20250807;	124744;	1754551064.000;	       err32;	       err32
20250807;	124748;	1754551068.000;	       err32;	       err32
20250807;	124752;	1754551072.000;	       err32;	       err32
20250807;	124756;	1754551076.000;	       err32;	       err32
20250807;	124800;	1754551080.000;	       err32;	       err32
20250807;	124804;	1754551084.000;	       err32;	       err32
20250807;	124808;	1754551088.000;	       err32;	       err32
20250807;	124812;	1754551092.000;	       err32;	       err32
20250807;	124816;	1754551096.000;	       err32;	       err32
20250807;	124820;	1754551100.000;	       err32;	       err32
20250807;	124824;	1754551104.000;	       err32;	       err32
20250807;	124828;	1754551108.000;	       err32;	       err32
20250807;	124832;	1754551112.000;	       err32;	       err32
20250807;	124836;	1754551116.000;	       err32;	       err32
20250807;	124840;	1754551120.000;	       err32;	       err32
20250807;	124844;	1754551124.000;	       err32;	       err32
20250807;	124848;	1754551128.000;	       err32;	       err32
20250807;	124852;	1754551132.000;	       err32;	       err32
20250807;	124856;	1754551136.000;	        err8;	        err8
20250807;	124900;	1754551140.000;	        err8;	        err8
20250807;	124904;	1754551144.000;	       err32;	       err32
20250807;	124908;	1754551148.000;	       err32;	       err32
20250807;	124912;	1754551152.000;	       err32;	       err32
20250807;	124916;	1754551156.000;	       err32;	       err32
20250807;	124920;	1754551160.000;	       err32;	       err32
20250807;	124924;	1754551164.000;	       err32;	       err32
20250807;	124928;	1754551168.000;	       err32;	       err32
20250807;	124932;	1754551172.000;	       err32;	       err32
20250807;	124936;	1754551176.000;	       err32;	       err32
20250807;	124940;	1754551180.000;	       err32;	       err32
20250807;	124944;	1754551184.000;	       err32;	       err32
20250807;	124948;	1754551188.000;	       err32;	       err32
20250807;	124952;	1754551192.000;	       err32;	       err32
20250807;	124956;	1754551196.000;	       err32;	       err32
20250807;	125000;	1754551200.000;	       err32;	       err32
20250807;	125004;	1754551204.000;	       err32;	       err32
20250807;	125008;	1754551208.000;	       err32;	       err32
20250807;	125012;	1754551212.000;	       err32;	       err32
20250807;	125016;	1754551216.000;	       err32;	       err32
20250807;	125020;	1754551220.000;	       err32;	       err32
20250807;	125024;	1754551224.000;	       err32;	       err32
20250807;	125028;	1754551228.000;	       err32;	       err32
20250807;	125032;	1754551232.000;	       err32;	       err32
20250807;	125036;	1754551236.000;	       err32;	       err32
20250807;	125040;	1754551240.000;	       err32;	       err32
20250807;	125044;	1754551244.000;	       err32;	       err32
20250807;	125048;	1754551248.000;	       err32;	       err32
20250807;	125052;	1754551252.000;	       err32;	       err32
20250807;	125056;	1754551256.000;	       err32;	       err32
20250807;	125100;	1754551260.000;	       err32;	       err32
20250807;	125104;	1754551264.000;	       err32;	       err32
20250807;	125108;	1754551268.000;	       err32;	       err32
20250807;	125112;	1754551272.000;	       err32;	       err32
20250807;	125116;	1754551276.000;	       err32;	       err32
20250807;	125120;	1754551280.000;	       err32;	       err32
20250807;	125124;	1754551284.000;	       err32;	       err32
20250807;	125128;	1754551288.000;	       err32;	       err32
20250807;	125132;	1754551292.000;	       err32;	       err32
20250807;	125136;	1754551296.000;	       err32;	       err32
20250807;	125140;	1754551300.000;	       err32;	       err32
20250807;	125144;	1754551304.000;	       err32;	       err32
20250807;	125148;	1754551308.000;	       err32;	       err32
20250807;	125152;	1754551312.000;	       err32;	       err32
20250807;	125156;	1754551316.000;	       err32;	       err32
20250807;	125200;	1754551320.000;	       err32;	       err32
20250807;	125204;	1754551324.000;	       err32;	       err32
20250807;	125208;	1754551328.000;	       err32;	       err32
20250807;	125212;	1754551332.000;	       err32;	       err32
20250807;	125216;	1754551336.000;	       err32;	       err32
20250807;	125220;	1754551340.000;	       err32;	       err32
20250807;	125224;	1754551344.000;	       err32;	       err32
20250807;	125228;	1754551348.000;	       err32;	       err32
20250807;	125232;	1754551352.000;	       err32;	       err32
20250807;	125236;	1754551356.000;	       err32;	       err32
20250807;	125240;	1754551360.000;	       err32;	       err32
20250807;	125244;	1754551364.000;	       err32;	       err32
20250807;	125248;	1754551368.000;	       err32;	       err32
20250807;	125252;	1754551372.000;	       err32;	       err32
20250807;	125256;	1754551376.000;	       err32;	       err32
20250807;	125300;	1754551380.000;	       err32;	       err32
20250807;	125304;	1754551384.000;	       err32;	       err32
20250807;	125308;	1754551388.000;	       err32;	       err32
20250807;	125312;	1754551392.000;	       err32;	       err32
20250807;	125316;	1754551396.000;	       err32;	       err32
20250807;	125320;	1754551400.000;	       err32;	       err32
20250807;	125324;	1754551404.000;	       err32;	       err32
20250807;	125328;	1754551408.000;	       err32;	       err32
20250807;	125332;	1754551412.000;	       err32;	       err32
20250807;	125336;	1754551416.000;	       err32;	       err32
20250807;	125340;	1754551420.000;	       err32;	       err32
20250807;	125344;	1754551424.000;	       err32;	       err32
20250807;	125348;	1754551428.000;	       err32;	       err32
20250807;	125352;	1754551432.000;	       err32;	       err32
20250807;	125356;	1754551436.000;	       err32;	       err32
20250807;	125400;	1754551440.000;	       err32;	       err32
20250807;	125404;	1754551444.000;	       err32;	       err32
20250807;	125408;	1754551448.000;	       err32;	       err32
20250807;	125412;	1754551452.000;	       err32;	       err32
20250807;	125416;	1754551456.000;	       err32;	       err32
20250807;	125420;	1754551460.000;	       err32;	       err32
20250807;	125424;	1754551464.000;	       err32;	       err32
20250807;	125428;	1754551468.000;	       err32;	       err32
20250807;	125432;	1754551472.000;	       err32;	       err32
20250807;	125436;	1754551476.000;	       err32;	       err32
20250807;	125440;	1754551480.000;	       err32;	       err32
20250807;	125444;	1754551484.000;	       err32;	       err32
20250807;	125448;	1754551488.000;	       err32;	       err32
20250807;	125452;	1754551492.000;	       err32;	       err32
20250807;	125456;	1754551496.000;	       err32;	       err32
20250807;	125500;	1754551500.000;	       err32;	       err32
20250807;	125504;	1754551504.000;	       err32;	       err32
20250807;	125508;	1754551508.000;	       err32;	       err32
20250807;	125512;	1754551512.000;	       err32;	       err32
20250807;	125516;	1754551516.000;	       err32;	       err32
20250807;	125520;	1754551520.000;	       err32;	       err32
20250807;	125524;	1754551524.000;	       err32;	       err32
20250807;	125528;	1754551528.000;	       err32;	       err32
20250807;	125532;	1754551532.000;	       err32;	       err32
20250807;	125536;	1754551536.000;	       err32;	       err32
20250807;	125540;	1754551540.000;	       err32;	       err32
20250807;	125544;	1754551544.000;	       err32;	       err32
20250807;	125548;	1754551548.000;	       err32;	       err32
20250807;	125552;	1754551552.000;	       err32;	       err32
20250807;	125556;	1754551556.000;	       err32;	       err32
20250807;	125600;	1754551560.000;	       err32;	       err32
20250807;	125604;	1754551564.000;	       err32;	       err32
20250807;	125608;	1754551568.000;	       err32;	       err32
20250807;	125612;	1754551572.000;	       err32;	       err32
20250807;	125616;	1754551576.000;	       err32;	       err32
20250807;	125620;	1754551580.000;	       err32;	       err32
20250807;	125624;	1754551584.000;	       err32;	       err32
20250807;	125628;	1754551588.000;	       err32;	       err32
20250807;	125632;	1754551592.000;	       err32;	       err32
20250807;	125636;	1754551596.000;	       err32;	       err32
20250807;	125640;	1754551600.000;	       err32;	       err32
20250807;	125644;	1754551604.000;	       err32;	       err32
20250807;	125648;	1754551608.000;	       err32;	       err32
20250807;	125652;	1754551612.000;	       err32;	       err32
20250807;	125656;	1754551616.000;	       err32;	       err32
20250807;	125700;	1754551620.000;	       err32;	       err32
20250807;	125704;	1754551624.000;	       err32;	       err32
20250807;	125708;	1754551628.000;	       err32;	       err32
20250807;	125712;	1754551632.000;	       err32;	       err32
20250807;	125716;	1754551636.000;	       err32;	       err32
20250807;	125720;	1754551640.000;	       err32;	       err32
20250807;	125724;	1754551644.000;	       err32;	       err32
20250807;	125728;	1754551648.000;	       err32;	       err32
20250807;	125732;	1754551652.000;	       err32;	       err32
20250807;	125736;	1754551656.000;	       err32;	       err32
20250807;	125740;	1754551660.000;	       err32;	       err32
20250807;	125744;	1754551664.000;	       err32;	       err32
20250807;	125748;	1754551668.000;	       err32;	       err32
20250807;	125752;	1754551672.000;	       err32;	       err32
20250807;	125756;	1754551676.000;	       err32;	       err32
20250807;	125800;	1754551680.000;	       err32;	       err32
20250807;	125804;	1754551684.000;	       err32;	       err32
20250807;	125808;	1754551688.000;	       err32;	       err32
20250807;	125812;	1754551692.000;	       err32;	       err32
20250807;	125816;	1754551696.000;	       err32;	       err32
20250807;	125820;	1754551700.000;	       err32;	       err32
20250807;	125824;	1754551704.000;	       err32;	       err32
20250807;	125828;	1754551708.000;	       err32;	       err32
20250807;	125832;	1754551712.000;	       err32;	       err32
20250807;	125836;	1754551716.000;	       err32;	       err32
20250807;	125840;	1754551720.000;	       err32;	       err32
20250807;	125844;	1754551724.000;	       err32;	       err32
20250807;	125848;	1754551728.000;	       err32;	       err32
20250807;	125852;	1754551732.000;	       err32;	       err32
20250807;	125856;	1754551736.000;	       err32;	       err32
20250807;	125900;	1754551740.000;	       err32;	       err32
20250807;	125904;	1754551744.000;	       err32;	       err32
20250807;	125908;	1754551748.000;	       err32;	       err32
20250807;	125912;	1754551752.000;	       err32;	       err32
20250807;	125916;	1754551756.000;	       err32;	       err32
20250807;	125920;	1754551760.000;	       err32;	       err32
20250807;	125924;	1754551764.000;	       err32;	       err32
20250807;	125928;	1754551768.000;	       err32;	       err32
20250807;	125932;	1754551772.000;	       err32;	       err32
20250807;	125936;	1754551776.000;	       err32;	       err32
20250807;	125940;	1754551780.000;	       err32;	       err32
20250807;	125944;	1754551784.000;	       err32;	       err32
20250807;	125948;	1754551788.000;	       err32;	       err32
20250807;	125952;	1754551792.000;	       err32;	       err32
20250807;	125956;	1754551796.000;	       err32;	       err32
20250807;	130000;	1754551800.000;	       err32;	       err32
20250807;	130004;	1754551804.000;	       err32;	       err32
20250807;	130008;	1754551808.000;	       err32;	       err32
20250807;	130012;	1754551812.000;	       err32;	       err32
20250807;	130016;	1754551816.000;	       err32;	       err32
20250807;	130020;	1754551820.000;	       err32;	       err32
20250807;	130024;	1754551824.000;	       err32;	       err32
20250807;	130028;	1754551828.000;	       err32;	       err32
20250807;	130032;	1754551832.000;	       err32;	       err32
20250807;	130036;	1754551836.000;	       err32;	       err32
20250807;	130040;	1754551840.000;	       err32;	       err32
20250807;	130044;	1754551844.000;	       err32;	       err32
20250807;	130048;	1754551848.000;	       err32;	       err32
20250807;	130052;	1754551852.000;	       err32;	       err32
20250807;	130056;	1754551856.000;	       err32;	       err32
20250807;	130100;	1754551860.000;	       err32;	       err32
20250807;	130104;	1754551864.000;	       err32;	       err32
20250807;	130108;	1754551868.000;	       err32;	       err32
20250807;	130112;	1754551872.000;	       err32;	       err32
20250807;	130116;	1754551876.000;	       err32;	       err32
20250807;	130120;	1754551880.000;	       err32;	       err32
20250807;	130124;	1754551884.000;	       err32;	       err32
20250807;	130128;	1754551888.000;	       err32;	       err32
20250807;	130132;	1754551892.000;	       err32;	       err32
20250807;	130136;	1754551896.000;	       err32;	       err32
20250807;	130140;	1754551900.000;	       err32;	       err32
20250807;	130144;	1754551904.000;	       err32;	       err32
20250807;	130148;	1754551908.000;	       err32;	       err32
20250807;	130152;	1754551912.000;	       err32;	       err32
20250807;	130156;	1754551916.000;	       err32;	       err32
20250807;	130200;	1754551920.000;	       err32;	       err32
20250807;	130204;	1754551924.000;	       err32;	       err32
20250807;	130208;	1754551928.000;	       err32;	       err32
20250807;	130212;	1754551932.000;	       err32;	       err32
20250807;	130216;	1754551936.000;	       err32;	       err32
20250807;	130220;	1754551940.000;	       err32;	       err32
20250807;	130224;	1754551944.000;	       err32;	       err32
20250807;	130228;	1754551948.000;	       err32;	       err32
20250807;	130232;	1754551952.000;	       err32;	       err32
20250807;	130236;	1754551956.000;	       err32;	       err32
20250807;	130240;	1754551960.000;	       err32;	       err32
20250807;	130244;	1754551964.000;	       err32;	       err32
20250807;	130248;	1754551968.000;	       err32;	       err32
20250807;	130252;	1754551972.000;	       err32;	       err32
20250807;	130256;	1754551976.000;	       err32;	       err32
20250807;	130300;	1754551980.000;	       err32;	       err32
20250807;	130304;	1754551984.000;	       err32;	       err32
20250807;	130308;	1754551988.000;	       err32;	       err32
20250807;	130312;	1754551992.000;	       err32;	       err32
20250807;	130316;	1754551996.000;	       err32;	       err32
20250807;	130320;	1754552000.000;	       err32;	       err32
20250807;	130324;	1754552004.000;	       err32;	       err32
20250807;	130328;	1754552008.000;	       err32;	       err32
20250807;	130332;	1754552012.000;	       err32;	       err32
20250807;	130336;	1754552016.000;	       err32;	       err32
20250807;	130340;	1754552020.000;	       err32;	       err32
20250807;	130344;	1754552024.000;	       err32;	       err32
20250807;	130348;	1754552028.000;	       err32;	       err32
20250807;	130352;	1754552032.000;	        err8;	        err8
20250807;	130356;	1754552036.000;	        err8;	        err8
20250807;	130400;	1754552040.000;	        err8;	        err8
20250807;	130404;	1754552044.000;	        err8;	        err8
20250807;	130408;	1754552048.000;	        err8;	        err8
20250807;	130412;	1754552052.000;	        err8;	        err8
20250807;	130416;	1754552056.000;	        err8;	        err8
20250807;	130420;	1754552060.000;	        err8;	        err8
20250807;	130424;	1754552064.000;	        err8;	        err8
20250807;	130428;	1754552068.000;	        err8;	        err8
20250807;	130432;	1754552072.000;	        err8;	        err8
20250807;	130436;	1754552076.000;	        err8;	        err8
20250807;	130440;	1754552080.000;	        err8;	        err8
20250807;	130444;	1754552084.000;	        err8;	        err8
20250807;	130448;	1754552088.000;	        err8;	        err8
20250807;	130452;	1754552092.000;	        err8;	        err8
20250807;	130456;	1754552096.000;	        err8;	        err8
20250807;	130500;	1754552100.000;	        err8;	        err8
20250807;	130504;	1754552104.000;	        err8;	        err8
20250807;	130508;	1754552108.000;	        err8;	        err8
20250807;	130512;	1754552112.000;	        err8;	        err8
20250807;	130516;	1754552116.000;	        err8;	        err8
20250807;	130520;	1754552120.000;	        err8;	        err8
20250807;	130524;	1754552124.000;	        err8;	        err8
20250807;	130528;	1754552128.000;	        err8;	        err8
20250807;	130532;	1754552132.000;	        err8;	        err8
20250807;	130536;	1754552136.000;	        err8;	        err8
20250807;	130540;	1754552140.000;	        err8;	        err8
20250807;	130544;	1754552144.000;	        err8;	        err8
20250807;	130548;	1754552148.000;	        err8;	        err8
20250807;	130552;	1754552152.000;	        err8;	        err8
20250807;	130556;	1754552156.000;	        err8;	        err8
20250807;	130600;	1754552160.000;	       err32;	       err32
20250807;	130604;	1754552164.000;	       err32;	       err32
20250807;	130608;	1754552168.000;	       err32;	       err32
20250807;	130612;	1754552172.000;	       err32;	       err32
20250807;	130616;	1754552176.000;	       err32;	       err32
20250807;	130620;	1754552180.000;	       err32;	       err32
20250807;	130624;	1754552184.000;	       err32;	       err32
20250807;	130628;	1754552188.000;	       err32;	       err32
20250807;	130632;	1754552192.000;	       err32;	       err32
20250807;	130636;	1754552196.000;	       err32;	       err32
20250807;	130640;	1754552200.000;	       err32;	       err32
20250807;	130644;	1754552204.000;	       err32;	       err32
20250807;	130648;	1754552208.000;	       err32;	       err32
20250807;	130652;	1754552212.000;	       err32;	       err32
20250807;	130656;	1754552216.000;	       err32;	       err32
20250807;	130700;	1754552220.000;	       err32;	       err32
20250807;	130704;	1754552224.000;	       err32;	       err32
20250807;	130708;	1754552228.000;	       err32;	       err32
20250807;	130712;	1754552232.000;	       err32;	       err32
20250807;	130716;	1754552236.000;	       err32;	       err32
20250807;	130720;	1754552240.000;	       err32;	       err32
20250807;	130724;	1754552244.000;	       err32;	       err32
20250807;	130728;	1754552248.000;	       err32;	       err32
20250807;	130732;	1754552252.000;	       err32;	       err32
20250807;	130736;	1754552256.000;	       err32;	       err32
20250807;	130740;	1754552260.000;	       err32;	       err32
20250807;	130744;	1754552264.000;	       err32;	       err32
20250807;	130748;	1754552268.000;	       err32;	       err32
20250807;	130752;	1754552272.000;	       err32;	       err32
20250807;	130756;	1754552276.000;	       err32;	       err32
20250807;	130800;	1754552280.000;	       err32;	       err32
20250807;	130804;	1754552284.000;	       err32;	       err32
20250807;	130808;	1754552288.000;	       err32;	       err32
20250807;	130812;	1754552292.000;	       err32;	       err32
20250807;	130816;	1754552296.000;	       err32;	       err32
20250807;	130820;	1754552300.000;	       err32;	       err32
20250807;	130824;	1754552304.000;	       err32;	       err32
20250807;	130828;	1754552308.000;	       err32;	       err32
20250807;	130832;	1754552312.000;	       err32;	       err32
20250807;	130836;	1754552316.000;	       err32;	       err32
20250807;	130840;	1754552320.000;	       err32;	       err32
20250807;	130844;	1754552324.000;	       err32;	       err32
20250807;	130848;	1754552328.000;	       err32;	       err32
20250807;	130852;	1754552332.000;	       err32;	       err32
20250807;	130856;	1754552336.000;	       err32;	       err32
20250807;	130900;	1754552340.000;	       err32;	       err32
20250807;	130904;	1754552344.000;	       err32;	       err32
20250807;	130908;	1754552348.000;	       err32;	       err32
20250807;	130912;	1754552352.000;	       err32;	       err32
20250807;	130916;	1754552356.000;	       err32;	       err32
20250807;	130920;	1754552360.000;	       err32;	       err32
20250807;	130924;	1754552364.000;	       err32;	       err32
20250807;	130928;	1754552368.000;	       err32;	       err32
20250807;	130932;	1754552372.000;	       err32;	       err32
20250807;	130936;	1754552376.000;	       err32;	       err32
20250807;	130940;	1754552380.000;	       err32;	       err32
20250807;	130944;	1754552384.000;	       err32;	       err32
20250807;	130948;	1754552388.000;	       err32;	       err32
20250807;	130952;	1754552392.000;	       err32;	       err32
20250807;	130956;	1754552396.000;	       err32;	       err32
20250807;	131000;	1754552400.000;	       err32;	       err32
20250807;	131004;	1754552404.000;	       err32;	       err32
20250807;	131008;	1754552408.000;	       err32;	       err32
20250807;	131012;	1754552412.000;	       err32;	       err32
20250807;	131016;	1754552416.000;	       err32;	       err32
20250807;	131020;	1754552420.000;	       err32;	       err32
20250807;	131024;	1754552424.000;	       err32;	       err32
20250807;	131028;	1754552428.000;	       err32;	       err32
20250807;	131032;	1754552432.000;	       err32;	       err32
20250807;	131036;	1754552436.000;	       err32;	       err32
20250807;	131040;	1754552440.000;	       err32;	       err32
20250807;	131044;	1754552444.000;	       err32;	       err32
20250807;	131048;	1754552448.000;	       err32;	       err32
20250807;	131052;	1754552452.000;	       err32;	       err32
20250807;	131056;	1754552456.000;	       err32;	       err32
20250807;	131100;	1754552460.000;	       err32;	       err32
20250807;	131104;	1754552464.000;	       err32;	       err32
20250807;	131108;	1754552468.000;	       err32;	       err32
20250807;	131112;	1754552472.000;	       err32;	       err32
20250807;	131116;	1754552476.000;	       err32;	       err32
20250807;	131120;	1754552480.000;	       err32;	       err32
20250807;	131124;	1754552484.000;	       err32;	       err32
20250807;	131128;	1754552488.000;	       err32;	       err32
20250807;	131132;	1754552492.000;	       err32;	       err32
20250807;	131136;	1754552496.000;	       err32;	       err32
20250807;	131140;	1754552500.000;	       err32;	       err32
20250807;	131144;	1754552504.000;	       err32;	       err32
20250807;	131148;	1754552508.000;	       err32;	       err32
20250807;	131152;	1754552512.000;	       err32;	       err32
20250807;	131156;	1754552516.000;	       err32;	       err32
20250807;	131200;	1754552520.000;	       err32;	       err32
20250807;	131204;	1754552524.000;	       err32;	       err32
20250807;	131208;	1754552528.000;	       err32;	       err32
20250807;	131212;	1754552532.000;	       err32;	       err32
20250807;	131216;	1754552536.000;	       err32;	       err32
20250807;	131220;	1754552540.000;	       err32;	       err32
20250807;	131224;	1754552544.000;	       err32;	       err32
20250807;	131228;	1754552548.000;	       err32;	       err32
20250807;	131232;	1754552552.000;	       err32;	       err32
20250807;	131236;	1754552556.000;	       err32;	       err32
20250807;	131240;	1754552560.000;	       err32;	       err32
20250807;	131244;	1754552564.000;	       err32;	       err32
20250807;	131248;	1754552568.000;	       err32;	       err32
20250807;	131252;	1754552572.000;	       err32;	       err32
20250807;	131256;	1754552576.000;	       err32;	       err32
20250807;	131300;	1754552580.000;	       err32;	       err32
20250807;	131304;	1754552584.000;	       err32;	       err32
20250807;	131308;	1754552588.000;	       err32;	       err32
20250807;	131312;	1754552592.000;	       err32;	       err32
20250807;	131316;	1754552596.000;	       err32;	       err32
20250807;	131320;	1754552600.000;	       err32;	       err32
20250807;	131324;	1754552604.000;	       err32;	       err32
20250807;	131328;	1754552608.000;	       err32;	       err32
20250807;	131332;	1754552612.000;	       err32;	       err32
20250807;	131336;	1754552616.000;	       err32;	       err32
20250807;	131340;	1754552620.000;	       err32;	       err32
20250807;	131344;	1754552624.000;	       err32;	       err32
20250807;	131348;	1754552628.000;	       err32;	       err32
20250807;	131352;	1754552632.000;	       err32;	       err32
20250807;	131356;	1754552636.000;	       err32;	       err32
20250807;	131400;	1754552640.000;	       err32;	       err32
20250807;	131404;	1754552644.000;	       err32;	       err32
20250807;	131408;	1754552648.000;	       err32;	       err32
20250807;	131412;	1754552652.000;	       err32;	       err32
20250807;	131416;	1754552656.000;	       err32;	       err32
20250807;	131420;	1754552660.000;	       err32;	       err32
20250807;	131424;	1754552664.000;	       err32;	       err32
20250807;	131428;	1754552668.000;	       err32;	       err32
20250807;	131432;	1754552672.000;	       err32;	       err32
20250807;	131436;	1754552676.000;	       err32;	       err32
20250807;	131440;	1754552680.000;	       err32;	       err32
20250807;	131444;	1754552684.000;	       err32;	       err32
20250807;	131448;	1754552688.000;	       err32;	       err32
20250807;	131452;	1754552692.000;	       err32;	       err32
20250807;	131456;	1754552696.000;	       err32;	       err32
20250807;	131500;	1754552700.000;	       err32;	       err32
20250807;	131504;	1754552704.000;	       err32;	       err32
20250807;	131508;	1754552708.000;	       err32;	       err32
20250807;	131512;	1754552712.000;	       err32;	       err32
20250807;	131516;	1754552716.000;	       err32;	       err32
20250807;	131520;	1754552720.000;	       err32;	       err32
20250807;	131524;	1754552724.000;	       err32;	       err32
20250807;	131528;	1754552728.000;	       err32;	       err32
20250807;	131532;	1754552732.000;	       err32;	       err32
20250807;	131536;	1754552736.000;	       err32;	       err32
20250807;	131540;	1754552740.000;	       err32;	       err32
20250807;	131544;	1754552744.000;	       err32;	       err32
20250807;	131548;	1754552748.000;	       err32;	       err32
20250807;	131552;	1754552752.000;	       err32;	       err32
20250807;	131556;	1754552756.000;	       err32;	       err32
20250807;	131600;	1754552760.000;	       err32;	       err32
20250807;	131604;	1754552764.000;	       err32;	       err32
20250807;	131608;	1754552768.000;	       err32;	       err32
20250807;	131612;	1754552772.000;	       err32;	       err32
20250807;	131616;	1754552776.000;	       err32;	       err32
20250807;	131620;	1754552780.000;	       err32;	       err32
20250807;	131624;	1754552784.000;	       err32;	       err32
20250807;	131628;	1754552788.000;	       err32;	       err32
20250807;	131632;	1754552792.000;	       err32;	       err32
20250807;	131636;	1754552796.000;	       err32;	       err32
20250807;	131640;	1754552800.000;	       err32;	       err32
20250807;	131644;	1754552804.000;	       err32;	       err32
20250807;	131648;	1754552808.000;	       err32;	       err32
20250807;	131652;	1754552812.000;	       err32;	       err32
20250807;	131656;	1754552816.000;	       err32;	       err32
20250807;	131700;	1754552820.000;	       err32;	       err32
20250807;	131704;	1754552824.000;	       err32;	       err32
20250807;	131708;	1754552828.000;	       err32;	       err32
20250807;	131712;	1754552832.000;	       err32;	       err32
20250807;	131716;	1754552836.000;	       err32;	       err32
20250807;	131720;	1754552840.000;	       err32;	       err32
20250807;	131724;	1754552844.000;	       err32;	       err32
20250807;	131728;	1754552848.000;	       err32;	       err32
20250807;	131732;	1754552852.000;	       err32;	       err32
20250807;	131736;	1754552856.000;	       err32;	       err32
20250807;	131740;	1754552860.000;	       err32;	       err32
20250807;	131744;	1754552864.000;	       err32;	       err32
20250807;	131748;	1754552868.000;	       err32;	       err32
20250807;	131752;	1754552872.000;	       err32;	       err32
20250807;	131756;	1754552876.000;	       err32;	       err32
20250807;	131800;	1754552880.000;	       err32;	       err32
20250807;	131804;	1754552884.000;	       err32;	       err32
20250807;	131808;	1754552888.000;	       err32;	       err32
20250807;	131812;	1754552892.000;	       err32;	       err32
20250807;	131816;	1754552896.000;	       err32;	       err32
20250807;	131820;	1754552900.000;	       err32;	       err32
20250807;	131824;	1754552904.000;	       err32;	       err32
20250807;	131828;	1754552908.000;	       err32;	       err32
20250807;	131832;	1754552912.000;	       err32;	       err32
20250807;	131836;	1754552916.000;	       err32;	       err32
20250807;	131840;	1754552920.000;	       err32;	       err32
20250807;	131844;	1754552924.000;	       err32;	       err32
20250807;	131848;	1754552928.000;	       err32;	       err32
20250807;	131852;	1754552932.000;	       err32;	       err32
20250807;	131856;	1754552936.000;	       err32;	       err32
20250807;	131900;	1754552940.000;	       err32;	       err32
20250807;	131904;	1754552944.000;	       err32;	       err32
20250807;	131908;	1754552948.000;	       err32;	       err32
20250807;	131912;	1754552952.000;	       err32;	       err32
20250807;	131916;	1754552956.000;	       err32;	       err32
20250807;	131920;	1754552960.000;	       err32;	       err32
20250807;	131924;	1754552964.000;	       err32;	       err32
20250807;	131928;	1754552968.000;	       err32;	       err32
20250807;	131932;	1754552972.000;	       err32;	       err32
20250807;	131936;	1754552976.000;	       err32;	       err32
20250807;	131940;	1754552980.000;	       err32;	       err32
20250807;	131944;	1754552984.000;	       err32;	       err32
20250807;	131948;	1754552988.000;	       err32;	       err32
20250807;	131952;	1754552992.000;	       err32;	       err32
20250807;	131956;	1754552996.000;	       err32;	       err32
20250807;	132000;	1754553000.000;	       err32;	       err32
20250807;	132004;	1754553004.000;	       err32;	       err32
20250807;	132008;	1754553008.000;	       err32;	       err32
20250807;	132012;	1754553012.000;	       err32;	       err32
20250807;	132016;	1754553016.000;	       err32;	       err32
20250807;	132020;	1754553020.000;	       err32;	       err32
20250807;	132024;	1754553024.000;	       err32;	       err32
20250807;	132028;	1754553028.000;	       err32;	       err32
20250807;	132032;	1754553032.000;	       err32;	       err32
20250807;	132036;	1754553036.000;	       err32;	       err32
20250807;	132040;	1754553040.000;	       err32;	       err32
20250807;	132044;	1754553044.000;	       err32;	       err32
20250807;	132048;	1754553048.000;	       err32;	       err32
20250807;	132052;	1754553052.000;	       err32;	       err32
20250807;	132056;	1754553056.000;	       err32;	       err32
20250807;	132100;	1754553060.000;	       err32;	       err32
20250807;	132104;	1754553064.000;	       err32;	       err32
20250807;	132108;	1754553068.000;	       err32;	       err32
20250807;	132112;	1754553072.000;	       err32;	       err32
20250807;	132116;	1754553076.000;	       err32;	       err32
20250807;	132120;	1754553080.000;	       err32;	       err32
20250807;	132124;	1754553084.000;	       err32;	       err32
20250807;	132128;	1754553088.000;	       err32;	       err32
20250807;	132132;	1754553092.000;	       err32;	       err32
